Table	CompID	Hero	Role	Win Rate %	Games Played
1	3072	Sylvanas		51.01	237
2	3073	Sylvanas	Support		
2	3073	Sylvanas	Melee Assassin		
2	3073	Sylvanas	Tank		
2	3073	Sylvanas	Ranged Assassin		
2	3073	Sylvanas	Ranged Assassin		
1	3073	Sylvanas		50.83	470
2	3074	Sylvanas	Support		
2	3074	Sylvanas	Bruiser		
2	3074	Sylvanas	Bruiser		
2	3074	Sylvanas	Ranged Assassin		
2	3074	Sylvanas	Ranged Assassin		
1	3074	Sylvanas		50.7	342
2	3075	Sylvanas	Melee Assassin		
2	3075	Sylvanas	Bruiser		
2	3075	Sylvanas	Bruiser		
2	3075	Sylvanas	Healer		
2	3075	Sylvanas	Ranged Assassin		
1	3075	Sylvanas		50.68	761
2	3076	Sylvanas	Melee Assassin		
2	3076	Sylvanas	Bruiser		
2	3076	Sylvanas	Bruiser		
2	3076	Sylvanas	Ranged Assassin		
2	3076	Sylvanas	Ranged Assassin		
1	3076	Sylvanas		50.28	1102
2	3077	Sylvanas	Tank		
2	3077	Sylvanas	Tank		
2	3077	Sylvanas	Healer		
2	3077	Sylvanas	Ranged Assassin		
2	3077	Sylvanas	Ranged Assassin		
1	3077	Sylvanas		50.07	1130
2	3078	Sylvanas	Bruiser		
2	3078	Sylvanas	Bruiser		
2	3078	Sylvanas	Bruiser		
2	3078	Sylvanas	Healer		
2	3078	Sylvanas	Ranged Assassin		
1	3078	Sylvanas		50	165
2	3079	Sylvanas	Melee Assassin		
2	3079	Sylvanas	Tank		
2	3079	Sylvanas	Bruiser		
2	3079	Sylvanas	Ranged Assassin		
2	3079	Sylvanas	Ranged Assassin		
1	3079	Sylvanas		49.85	1806
2	3080	Sylvanas	Tank		
2	3080	Sylvanas	Healer		
2	3080	Sylvanas	Healer		
2	3080	Sylvanas	Ranged Assassin		
2	3080	Sylvanas	Ranged Assassin		
1	3080	Sylvanas		49.58	144
2	3081	Sylvanas	Support		
2	3081	Sylvanas	Tank		
2	3081	Sylvanas	Bruiser		
2	3081	Sylvanas	Healer		
2	3081	Sylvanas	Ranged Assassin		
1	3081	Sylvanas		49.3	976
2	3082	Sylvanas	Support		
2	3082	Sylvanas	Melee Assassin		
2	3082	Sylvanas	Healer		
2	3082	Sylvanas	Ranged Assassin		
2	3082	Sylvanas	Ranged Assassin		
1	3082	Sylvanas		49.06	2398
2	3083	Sylvanas	Support		
2	3083	Sylvanas	Melee Assassin		
2	3083	Sylvanas	Tank		
2	3083	Sylvanas	Healer		
2	3083	Sylvanas	Ranged Assassin		
1	3083	Sylvanas		49.01	913
2	3084	Sylvanas	Melee Assassin		
2	3084	Sylvanas	Melee Assassin		
2	3084	Sylvanas	Bruiser		
2	3084	Sylvanas	Ranged Assassin		
2	3084	Sylvanas	Ranged Assassin		
1	3084	Sylvanas		48.99	939
2	3085	Sylvanas	Support		
2	3085	Sylvanas	Melee Assassin		
2	3085	Sylvanas	Ranged Assassin		
2	3085	Sylvanas	Ranged Assassin		
2	3085	Sylvanas	Ranged Assassin		
1	3085	Sylvanas		48.76	1125
2	3086	Sylvanas	Melee Assassin		
2	3086	Sylvanas	Healer		
2	3086	Sylvanas	Ranged Assassin		
2	3086	Sylvanas	Ranged Assassin		
2	3086	Sylvanas	Ranged Assassin		
1	3086	Sylvanas		48.7	8135
2	3087	Sylvanas	Support		
2	3087	Sylvanas	Melee Assassin		
2	3087	Sylvanas	Bruiser		
2	3087	Sylvanas	Healer		
2	3087	Sylvanas	Ranged Assassin		
1	3087	Sylvanas		48.63	919
2	3088	Sylvanas	Melee Assassin		
2	3088	Sylvanas	Tank		
2	3088	Sylvanas	Tank		
2	3088	Sylvanas	Ranged Assassin		
2	3088	Sylvanas	Ranged Assassin		
1	3088	Sylvanas		48.53	360
2	3089	Sylvanas	Tank		
2	3089	Sylvanas	Tank		
2	3089	Sylvanas	Ranged Assassin		
2	3089	Sylvanas	Ranged Assassin		
2	3089	Sylvanas	Ranged Assassin		
1	3089	Sylvanas		48.41	465
2	3090	Sylvanas	Melee Assassin		
2	3090	Sylvanas	Bruiser		
2	3090	Sylvanas	Ranged Assassin		
2	3090	Sylvanas	Ranged Assassin		
2	3090	Sylvanas	Ranged Assassin		
1	3090	Sylvanas		48.39	3072
2	3091	Sylvanas	Bruiser		
2	3091	Sylvanas	Bruiser		
2	3091	Sylvanas	Ranged Assassin		
2	3091	Sylvanas	Ranged Assassin		
2	3091	Sylvanas	Ranged Assassin		
1	3091	Sylvanas		48.13	1501
2	3092	Sylvanas	Support		
2	3092	Sylvanas	Bruiser		
2	3092	Sylvanas	Bruiser		
2	3092	Sylvanas	Healer		
2	3092	Sylvanas	Ranged Assassin		
1	3092	Sylvanas		48.07	436
2	3093	Sylvanas	Healer		
2	3093	Sylvanas	Ranged Assassin		
2	3093	Sylvanas	Ranged Assassin		
2	3093	Sylvanas	Ranged Assassin		
2	3093	Sylvanas	Ranged Assassin		
1	3093	Sylvanas		47.93	2033
2	3094	Sylvanas	Tank		
2	3094	Sylvanas	Bruiser		
2	3094	Sylvanas	Ranged Assassin		
2	3094	Sylvanas	Ranged Assassin		
2	3094	Sylvanas	Ranged Assassin		
1	3094	Sylvanas		47.6	2299
2	3095	Sylvanas	Melee Assassin		
2	3095	Sylvanas	Ranged Assassin		
2	3095	Sylvanas	Ranged Assassin		
2	3095	Sylvanas	Ranged Assassin		
2	3095	Sylvanas	Ranged Assassin		
1	3095	Sylvanas		47.48	3258
2	3096	Sylvanas	Bruiser		
2	3096	Sylvanas	Healer		
2	3096	Sylvanas	Ranged Assassin		
2	3096	Sylvanas	Ranged Assassin		
2	3096	Sylvanas	Ranged Assassin		
1	3096	Sylvanas		47.31	9112
2	3097	Sylvanas	Support		
2	3097	Sylvanas	Healer		
2	3097	Sylvanas	Ranged Assassin		
2	3097	Sylvanas	Ranged Assassin		
2	3097	Sylvanas	Ranged Assassin		
1	3097	Sylvanas		47.3	1027
2	3098	Sylvanas	Tank		
2	3098	Sylvanas	Healer		
2	3098	Sylvanas	Ranged Assassin		
2	3098	Sylvanas	Ranged Assassin		
2	3098	Sylvanas	Ranged Assassin		
1	3098	Sylvanas		47.2	9260
2	3099	Sylvanas	Melee Assassin		
2	3099	Sylvanas	Melee Assassin		
2	3099	Sylvanas	Tank		
2	3099	Sylvanas	Ranged Assassin		
2	3099	Sylvanas	Ranged Assassin		
1	3099	Sylvanas		47.03	782
2	3100	Sylvanas	Tank		
2	3100	Sylvanas	Tank		
2	3100	Sylvanas	Bruiser		
2	3100	Sylvanas	Ranged Assassin		
2	3100	Sylvanas	Ranged Assassin		
1	3100	Sylvanas		47.01	305
2	3101	Sylvanas	Melee Assassin		
2	3101	Sylvanas	Tank		
2	3101	Sylvanas	Ranged Assassin		
2	3101	Sylvanas	Ranged Assassin		
2	3101	Sylvanas	Ranged Assassin		
1	3101	Sylvanas		47.01	2256
2	3102	Sylvanas	Tank		
2	3102	Sylvanas	Tank		
2	3102	Sylvanas	Bruiser		
2	3102	Sylvanas	Healer		
2	3102	Sylvanas	Ranged Assassin		
1	3102	Sylvanas		46	203
2	3103	Sylvanas	Support		
2	3103	Sylvanas	Bruiser		
2	3103	Sylvanas	Ranged Assassin		
2	3103	Sylvanas	Ranged Assassin		
2	3103	Sylvanas	Ranged Assassin		
1	3103	Sylvanas		45.72	1231
2	3104	Sylvanas	Support		
2	3104	Sylvanas	Bruiser		
2	3104	Sylvanas	Healer		
2	3104	Sylvanas	Ranged Assassin		
2	3104	Sylvanas	Ranged Assassin		
1	3104	Sylvanas		45.59	2808
2	3105	Sylvanas	Support		
2	3105	Sylvanas	Tank		
2	3105	Sylvanas	Ranged Assassin		
2	3105	Sylvanas	Ranged Assassin		
2	3105	Sylvanas	Ranged Assassin		
1	3105	Sylvanas		45.28	823
2	3106	Sylvanas	Melee Assassin		
2	3106	Sylvanas	Tank		
2	3106	Sylvanas	Tank		
2	3106	Sylvanas	Healer		
2	3106	Sylvanas	Ranged Assassin		
1	3106	Sylvanas		45.2	256
2	3107	Sylvanas	Support		
2	3107	Sylvanas	Tank		
2	3107	Sylvanas	Healer		
2	3107	Sylvanas	Ranged Assassin		
2	3107	Sylvanas	Ranged Assassin		
1	3107	Sylvanas		44.54	2609
2	3108	Sylvanas	Tank		
2	3108	Sylvanas	Ranged Assassin		
2	3108	Sylvanas	Ranged Assassin		
2	3108	Sylvanas	Ranged Assassin		
2	3108	Sylvanas	Ranged Assassin		
1	3108	Sylvanas		43.7	2411
2	3109	Sylvanas	Bruiser		
2	3109	Sylvanas	Ranged Assassin		
2	3109	Sylvanas	Ranged Assassin		
2	3109	Sylvanas	Ranged Assassin		
2	3109	Sylvanas	Ranged Assassin		
1	3109	Sylvanas		43.48	3312
2	3110	Sylvanas	Support		
2	3110	Sylvanas	Tank		
2	3110	Sylvanas	Tank		
2	3110	Sylvanas	Healer		
2	3110	Sylvanas	Ranged Assassin		
1	3110	Sylvanas		42.64	117
2	3111	Tassadar	Bruiser		
2	3111	Tassadar	Bruiser		
2	3111	Tassadar	Bruiser		
2	3111	Tassadar	Healer		
2	3111	Tassadar	Ranged Assassin		
1	3111	Tassadar		54.84	188
2	3112	Tassadar	Tank		
2	3112	Tassadar	Bruiser		
2	3112	Tassadar	Healer		
2	3112	Tassadar	Ranged Assassin		
2	3112	Tassadar	Ranged Assassin		
1	3112	Tassadar		54.82	10157
2	3113	Tassadar	Melee Assassin		
2	3113	Tassadar	Tank		
2	3113	Tassadar	Bruiser		
2	3113	Tassadar	Healer		
2	3113	Tassadar	Ranged Assassin		
1	3113	Tassadar		54.7	2297
2	3114	Tassadar	Bruiser		
2	3114	Tassadar	Healer		
2	3114	Tassadar	Healer		
2	3114	Tassadar	Ranged Assassin		
2	3114	Tassadar	Ranged Assassin		
1	3114	Tassadar		54.04	126
2	3115	Tassadar	Melee Assassin		
2	3115	Tassadar	Melee Assassin		
2	3115	Tassadar	Healer		
2	3115	Tassadar	Ranged Assassin		
2	3115	Tassadar	Ranged Assassin		
1	3115	Tassadar		53.45	1880
2	3116	Tassadar	Melee Assassin		
2	3116	Tassadar	Melee Assassin		
2	3116	Tassadar	Melee Assassin		
2	3116	Tassadar	Healer		
2	3116	Tassadar	Ranged Assassin		
1	3116	Tassadar		53.19	110
2	3117	Tassadar	Bruiser		
2	3117	Tassadar	Bruiser		
2	3117	Tassadar	Healer		
2	3117	Tassadar	Ranged Assassin		
2	3117	Tassadar	Ranged Assassin		
1	3117	Tassadar		52.83	3471
2	3118	Tassadar	Melee Assassin		
2	3118	Tassadar	Bruiser		
2	3118	Tassadar	Bruiser		
2	3118	Tassadar	Healer		
2	3118	Tassadar	Ranged Assassin		
1	3118	Tassadar		52.63	863
2	3119	Tassadar	Support		
2	3119	Tassadar	Melee Assassin		
2	3119	Tassadar	Melee Assassin		
2	3119	Tassadar	Healer		
2	3119	Tassadar	Ranged Assassin		
1	3119	Tassadar		52.37	266
2	3120	Tassadar	Tank		
2	3120	Tassadar	Bruiser		
2	3120	Tassadar	Bruiser		
2	3120	Tassadar	Healer		
2	3120	Tassadar	Ranged Assassin		
1	3120	Tassadar		51.96	864
2	3121	Tassadar	Melee Assassin		
2	3121	Tassadar	Bruiser		
2	3121	Tassadar	Healer		
2	3121	Tassadar	Ranged Assassin		
2	3121	Tassadar	Ranged Assassin		
1	3121	Tassadar		51.7	6673
2	3122	Tassadar	Support		
2	3122	Tassadar	Melee Assassin		
2	3122	Tassadar	Melee Assassin		
2	3122	Tassadar	Bruiser		
2	3122	Tassadar	Ranged Assassin		
1	3122	Tassadar		51.66	103
2	3123	Tassadar	Tank		
2	3123	Tassadar	Bruiser		
2	3123	Tassadar	Bruiser		
2	3123	Tassadar	Ranged Assassin		
2	3123	Tassadar	Ranged Assassin		
1	3123	Tassadar		51.36	1024
2	3124	Tassadar	Melee Assassin		
2	3124	Tassadar	Melee Assassin		
2	3124	Tassadar	Melee Assassin		
2	3124	Tassadar	Ranged Assassin		
2	3124	Tassadar	Ranged Assassin		
1	3124	Tassadar		51.09	164
2	3125	Tassadar	Melee Assassin		
2	3125	Tassadar	Tank		
2	3125	Tassadar	Healer		
2	3125	Tassadar	Ranged Assassin		
2	3125	Tassadar	Ranged Assassin		
1	3125	Tassadar		51.05	7061
2	3126	Tassadar	Support		
2	3126	Tassadar	Melee Assassin		
2	3126	Tassadar	Tank		
2	3126	Tassadar	Bruiser		
2	3126	Tassadar	Ranged Assassin		
1	3126	Tassadar		50.8	187
2	3127	Tassadar	Bruiser		
2	3127	Tassadar	Bruiser		
2	3127	Tassadar	Bruiser		
2	3127	Tassadar	Ranged Assassin		
2	3127	Tassadar	Ranged Assassin		
1	3127	Tassadar		50.75	267
2	3128	Tassadar	Tank		
2	3128	Tassadar	Tank		
2	3128	Tassadar	Bruiser		
2	3128	Tassadar	Ranged Assassin		
2	3128	Tassadar	Ranged Assassin		
1	3128	Tassadar		50.56	359
2	3129	Tassadar	Melee Assassin		
2	3129	Tassadar	Melee Assassin		
2	3129	Tassadar	Bruiser		
2	3129	Tassadar	Healer		
2	3129	Tassadar	Ranged Assassin		
1	3129	Tassadar		50.51	708
2	3130	Tassadar	Support		
2	3130	Tassadar	Melee Assassin		
2	3130	Tassadar	Tank		
2	3130	Tassadar	Ranged Assassin		
2	3130	Tassadar	Ranged Assassin		
1	3130	Tassadar		50.42	546
2	3131	Tassadar	Melee Assassin		
2	3131	Tassadar	Tank		
2	3131	Tassadar	Bruiser		
2	3131	Tassadar	Ranged Assassin		
2	3131	Tassadar	Ranged Assassin		
1	3131	Tassadar		50.38	2083
2	3132	Tassadar	Support		
2	3132	Tassadar	Melee Assassin		
2	3132	Tassadar	Melee Assassin		
2	3132	Tassadar	Ranged Assassin		
2	3132	Tassadar	Ranged Assassin		
1	3132	Tassadar		50.32	219
2	3133	Tassadar	Support		
2	3133	Tassadar	Melee Assassin		
2	3133	Tassadar	Bruiser		
2	3133	Tassadar	Healer		
2	3133	Tassadar	Ranged Assassin		
1	3133	Tassadar		50.18	1034
2	3134	Tassadar	Support		
2	3134	Tassadar	Melee Assassin		
2	3134	Tassadar	Tank		
2	3134	Tassadar	Healer		
2	3134	Tassadar	Ranged Assassin		
1	3134	Tassadar		49.84	1039
2	3135	Tassadar	Support		
2	3135	Tassadar	Melee Assassin		
2	3135	Tassadar	Bruiser		
2	3135	Tassadar	Bruiser		
2	3135	Tassadar	Ranged Assassin		
1	3135	Tassadar		49.84	125
2	3136	Tassadar	Melee Assassin		
2	3136	Tassadar	Melee Assassin		
2	3136	Tassadar	Tank		
2	3136	Tassadar	Ranged Assassin		
2	3136	Tassadar	Ranged Assassin		
1	3136	Tassadar		49.74	895
2	3137	Tassadar	Support		
2	3137	Tassadar	Melee Assassin		
2	3137	Tassadar	Healer		
2	3137	Tassadar	Ranged Assassin		
2	3137	Tassadar	Ranged Assassin		
1	3137	Tassadar		49.73	2641
2	3138	Tassadar	Melee Assassin		
2	3138	Tassadar	Melee Assassin		
2	3138	Tassadar	Tank		
2	3138	Tassadar	Healer		
2	3138	Tassadar	Ranged Assassin		
1	3138	Tassadar		49.54	761
2	3139	Tassadar	Melee Assassin		
2	3139	Tassadar	Tank		
2	3139	Tassadar	Tank		
2	3139	Tassadar	Ranged Assassin		
2	3139	Tassadar	Ranged Assassin		
1	3139	Tassadar		49.33	418
2	3140	Tassadar	Melee Assassin		
2	3140	Tassadar	Bruiser		
2	3140	Tassadar	Bruiser		
2	3140	Tassadar	Ranged Assassin		
2	3140	Tassadar	Ranged Assassin		
1	3140	Tassadar		49.17	1296
2	3141	Tassadar	Melee Assassin		
2	3141	Tassadar	Healer		
2	3141	Tassadar	Ranged Assassin		
2	3141	Tassadar	Ranged Assassin		
2	3141	Tassadar	Ranged Assassin		
1	3141	Tassadar		49.12	8976
2	3142	Tassadar	Support		
2	3142	Tassadar	Bruiser		
2	3142	Tassadar	Bruiser		
2	3142	Tassadar	Ranged Assassin		
2	3142	Tassadar	Ranged Assassin		
1	3142	Tassadar		49.03	370
2	3143	Tassadar	Melee Assassin		
2	3143	Tassadar	Melee Assassin		
2	3143	Tassadar	Bruiser		
2	3143	Tassadar	Ranged Assassin		
2	3143	Tassadar	Ranged Assassin		
1	3143	Tassadar		48.88	1078
2	3144	Tassadar	Tank		
2	3144	Tassadar	Tank		
2	3144	Tassadar	Bruiser		
2	3144	Tassadar	Healer		
2	3144	Tassadar	Ranged Assassin		
1	3144	Tassadar		48.78	239
2	3145	Tassadar	Tank		
2	3145	Tassadar	Tank		
2	3145	Tassadar	Healer		
2	3145	Tassadar	Ranged Assassin		
2	3145	Tassadar	Ranged Assassin		
1	3145	Tassadar		48.75	1236
2	3146	Tassadar	Melee Assassin		
2	3146	Tassadar	Melee Assassin		
2	3146	Tassadar	Ranged Assassin		
2	3146	Tassadar	Ranged Assassin		
2	3146	Tassadar	Ranged Assassin		
1	3146	Tassadar		48.71	1058
2	3147	Tassadar	Support		
2	3147	Tassadar	Bruiser		
2	3147	Tassadar	Bruiser		
2	3147	Tassadar	Healer		
2	3147	Tassadar	Ranged Assassin		
1	3147	Tassadar		48.47	491
2	3148	Tassadar	Support		
2	3148	Tassadar	Melee Assassin		
2	3148	Tassadar	Bruiser		
2	3148	Tassadar	Ranged Assassin		
2	3148	Tassadar	Ranged Assassin		
1	3148	Tassadar		48.45	792
2	3149	Tassadar	Support		
2	3149	Tassadar	Tank		
2	3149	Tassadar	Bruiser		
2	3149	Tassadar	Healer		
2	3149	Tassadar	Ranged Assassin		
1	3149	Tassadar		48.34	1052
2	3150	Tassadar	Melee Assassin		
2	3150	Tassadar	Tank		
2	3150	Tassadar	Tank		
2	3150	Tassadar	Healer		
2	3150	Tassadar	Ranged Assassin		
1	3150	Tassadar		48.27	277
2	3151	Tassadar	Support		
2	3151	Tassadar	Tank		
2	3151	Tassadar	Bruiser		
2	3151	Tassadar	Ranged Assassin		
2	3151	Tassadar	Ranged Assassin		
1	3151	Tassadar		48.07	553
2	3152	Tassadar	Tank		
2	3152	Tassadar	Healer		
2	3152	Tassadar	Healer		
2	3152	Tassadar	Ranged Assassin		
2	3152	Tassadar	Ranged Assassin		
1	3152	Tassadar		48.06	139
2	3153	Tassadar	Tank		
2	3153	Tassadar	Bruiser		
2	3153	Tassadar	Ranged Assassin		
2	3153	Tassadar	Ranged Assassin		
2	3153	Tassadar	Ranged Assassin		
1	3153	Tassadar		47.78	2637
2	3154	Tassadar	Bruiser		
2	3154	Tassadar	Healer		
2	3154	Tassadar	Ranged Assassin		
2	3154	Tassadar	Ranged Assassin		
2	3154	Tassadar	Ranged Assassin		
1	3154	Tassadar		47.7	10464
2	3155	Tassadar	Tank		
2	3155	Tassadar	Tank		
2	3155	Tassadar	Ranged Assassin		
2	3155	Tassadar	Ranged Assassin		
2	3155	Tassadar	Ranged Assassin		
1	3155	Tassadar		47.39	541
2	3156	Tassadar	Healer		
2	3156	Tassadar	Ranged Assassin		
2	3156	Tassadar	Ranged Assassin		
2	3156	Tassadar	Ranged Assassin		
2	3156	Tassadar	Ranged Assassin		
1	3156	Tassadar		47.09	2315
2	3157	Tassadar	Melee Assassin		
2	3157	Tassadar	Tank		
2	3157	Tassadar	Ranged Assassin		
2	3157	Tassadar	Ranged Assassin		
2	3157	Tassadar	Ranged Assassin		
1	3157	Tassadar		46.79	2571
2	3158	Tassadar	Tank		
2	3158	Tassadar	Healer		
2	3158	Tassadar	Ranged Assassin		
2	3158	Tassadar	Ranged Assassin		
2	3158	Tassadar	Ranged Assassin		
1	3158	Tassadar		46.68	10354
2	3159	Tassadar	Support		
2	3159	Tassadar	Melee Assassin		
2	3159	Tassadar	Ranged Assassin		
2	3159	Tassadar	Ranged Assassin		
2	3159	Tassadar	Ranged Assassin		
1	3159	Tassadar		46.25	1281
2	3160	Tassadar	Melee Assassin		
2	3160	Tassadar	Bruiser		
2	3160	Tassadar	Ranged Assassin		
2	3160	Tassadar	Ranged Assassin		
2	3160	Tassadar	Ranged Assassin		
1	3160	Tassadar		45.83	3488
2	3161	Tassadar	Bruiser		
2	3161	Tassadar	Bruiser		
2	3161	Tassadar	Ranged Assassin		
2	3161	Tassadar	Ranged Assassin		
2	3161	Tassadar	Ranged Assassin		
1	3161	Tassadar		45.71	1780
2	3162	Tassadar	Support		
2	3162	Tassadar	Healer		
2	3162	Tassadar	Ranged Assassin		
2	3162	Tassadar	Ranged Assassin		
2	3162	Tassadar	Ranged Assassin		
1	3162	Tassadar		45.13	1150
2	3163	Tassadar	Support		
2	3163	Tassadar	Bruiser		
2	3163	Tassadar	Healer		
2	3163	Tassadar	Ranged Assassin		
2	3163	Tassadar	Ranged Assassin		
1	3163	Tassadar		44.16	3200
2	3164	Tassadar	Melee Assassin		
2	3164	Tassadar	Ranged Assassin		
2	3164	Tassadar	Ranged Assassin		
2	3164	Tassadar	Ranged Assassin		
2	3164	Tassadar	Ranged Assassin		
1	3164	Tassadar		44.14	3627
2	3165	Tassadar	Support		
2	3165	Tassadar	Tank		
2	3165	Tassadar	Ranged Assassin		
2	3165	Tassadar	Ranged Assassin		
2	3165	Tassadar	Ranged Assassin		
1	3165	Tassadar		42.89	922
2	3166	Tassadar	Support		
2	3166	Tassadar	Tank		
2	3166	Tassadar	Healer		
2	3166	Tassadar	Ranged Assassin		
2	3166	Tassadar	Ranged Assassin		
1	3166	Tassadar		42.62	2908
2	3167	Tassadar	Tank		
2	3167	Tassadar	Ranged Assassin		
2	3167	Tassadar	Ranged Assassin		
2	3167	Tassadar	Ranged Assassin		
2	3167	Tassadar	Ranged Assassin		
1	3167	Tassadar		42.17	2792
2	3168	Tassadar	Support		
2	3168	Tassadar	Bruiser		
2	3168	Tassadar	Ranged Assassin		
2	3168	Tassadar	Ranged Assassin		
2	3168	Tassadar	Ranged Assassin		
1	3168	Tassadar		42.06	1412
2	3169	Tassadar	Bruiser		
2	3169	Tassadar	Ranged Assassin		
2	3169	Tassadar	Ranged Assassin		
2	3169	Tassadar	Ranged Assassin		
2	3169	Tassadar	Ranged Assassin		
1	3169	Tassadar		40.78	3852
2	3170	Tassadar	Support		
2	3170	Tassadar	Tank		
2	3170	Tassadar	Tank		
2	3170	Tassadar	Healer		
2	3170	Tassadar	Ranged Assassin		
1	3170	Tassadar		40.64	143
2	3171	The Butcher	Melee Assassin		
2	3171	The Butcher	Melee Assassin		
2	3171	The Butcher	Bruiser		
2	3171	The Butcher	Bruiser		
2	3171	The Butcher	Ranged Assassin		
1	3171	The Butcher		61.52	210
2	3172	The Butcher	Melee Assassin		
2	3172	The Butcher	Tank		
2	3172	The Butcher	Bruiser		
2	3172	The Butcher	Bruiser		
2	3172	The Butcher	Ranged Assassin		
1	3172	The Butcher		60.34	200
2	3173	The Butcher	Support		
2	3173	The Butcher	Melee Assassin		
2	3173	The Butcher	Melee Assassin		
2	3173	The Butcher	Melee Assassin		
2	3173	The Butcher	Ranged Assassin		
1	3173	The Butcher		58.73	171
2	3174	The Butcher	Melee Assassin		
2	3174	The Butcher	Healer		
2	3174	The Butcher	Healer		
2	3174	The Butcher	Ranged Assassin		
2	3174	The Butcher	Ranged Assassin		
1	3174	The Butcher		58.26	166
2	3175	The Butcher	Melee Assassin		
2	3175	The Butcher	Melee Assassin		
2	3175	The Butcher	Tank		
2	3175	The Butcher	Bruiser		
2	3175	The Butcher	Ranged Assassin		
1	3175	The Butcher		58.13	209
2	3176	The Butcher	Support		
2	3176	The Butcher	Melee Assassin		
2	3176	The Butcher	Melee Assassin		
2	3176	The Butcher	Ranged Assassin		
2	3176	The Butcher	Ranged Assassin		
1	3176	The Butcher		57.03	976
2	3177	The Butcher	Melee Assassin		
2	3177	The Butcher	Melee Assassin		
2	3177	The Butcher	Ranged Assassin		
2	3177	The Butcher	Ranged Assassin		
2	3177	The Butcher	Ranged Assassin		
1	3177	The Butcher		56.37	3015
2	3178	The Butcher	Melee Assassin		
2	3178	The Butcher	Melee Assassin		
2	3178	The Butcher	Melee Assassin		
2	3178	The Butcher	Ranged Assassin		
2	3178	The Butcher	Ranged Assassin		
1	3178	The Butcher		56.02	1008
2	3179	The Butcher	Melee Assassin		
2	3179	The Butcher	Bruiser		
2	3179	The Butcher	Bruiser		
2	3179	The Butcher	Ranged Assassin		
2	3179	The Butcher	Ranged Assassin		
1	3179	The Butcher		55.54	2733
2	3180	The Butcher	Melee Assassin		
2	3180	The Butcher	Melee Assassin		
2	3180	The Butcher	Healer		
2	3180	The Butcher	Ranged Assassin		
2	3180	The Butcher	Ranged Assassin		
1	3180	The Butcher		55.36	7815
2	3181	The Butcher	Support		
2	3181	The Butcher	Melee Assassin		
2	3181	The Butcher	Bruiser		
2	3181	The Butcher	Bruiser		
2	3181	The Butcher	Ranged Assassin		
1	3181	The Butcher		55	542
2	3182	The Butcher	Melee Assassin		
2	3182	The Butcher	Melee Assassin		
2	3182	The Butcher	Melee Assassin		
2	3182	The Butcher	Healer		
2	3182	The Butcher	Ranged Assassin		
1	3182	The Butcher		54.37	1311
2	3183	The Butcher	Melee Assassin		
2	3183	The Butcher	Melee Assassin		
2	3183	The Butcher	Bruiser		
2	3183	The Butcher	Ranged Assassin		
2	3183	The Butcher	Ranged Assassin		
1	3183	The Butcher		54.29	4606
2	3184	The Butcher	Support		
2	3184	The Butcher	Melee Assassin		
2	3184	The Butcher	Tank		
2	3184	The Butcher	Bruiser		
2	3184	The Butcher	Ranged Assassin		
1	3184	The Butcher		54.21	864
2	3185	The Butcher	Support		
2	3185	The Butcher	Melee Assassin		
2	3185	The Butcher	Melee Assassin		
2	3185	The Butcher	Healer		
2	3185	The Butcher	Ranged Assassin		
1	3185	The Butcher		54.18	2324
2	3186	The Butcher	Melee Assassin		
2	3186	The Butcher	Ranged Assassin		
2	3186	The Butcher	Ranged Assassin		
2	3186	The Butcher	Ranged Assassin		
2	3186	The Butcher	Ranged Assassin		
1	3186	The Butcher		53.92	4067
2	3187	The Butcher	Support		
2	3187	The Butcher	Melee Assassin		
2	3187	The Butcher	Ranged Assassin		
2	3187	The Butcher	Ranged Assassin		
2	3187	The Butcher	Ranged Assassin		
1	3187	The Butcher		53.69	2056
2	3188	The Butcher	Melee Assassin		
2	3188	The Butcher	Tank		
2	3188	The Butcher	Bruiser		
2	3188	The Butcher	Ranged Assassin		
2	3188	The Butcher	Ranged Assassin		
1	3188	The Butcher		53.63	4808
2	3189	The Butcher	Melee Assassin		
2	3189	The Butcher	Bruiser		
2	3189	The Butcher	Ranged Assassin		
2	3189	The Butcher	Ranged Assassin		
2	3189	The Butcher	Ranged Assassin		
1	3189	The Butcher		53.56	5284
2	3190	The Butcher	Melee Assassin		
2	3190	The Butcher	Healer		
2	3190	The Butcher	Ranged Assassin		
2	3190	The Butcher	Ranged Assassin		
2	3190	The Butcher	Ranged Assassin		
1	3190	The Butcher		53.42	13241
2	3191	The Butcher	Support		
2	3191	The Butcher	Melee Assassin		
2	3191	The Butcher	Tank		
2	3191	The Butcher	Tank		
2	3191	The Butcher	Ranged Assassin		
1	3191	The Butcher		53.42	149
2	3192	The Butcher	Support		
2	3192	The Butcher	Melee Assassin		
2	3192	The Butcher	Bruiser		
2	3192	The Butcher	Ranged Assassin		
2	3192	The Butcher	Ranged Assassin		
1	3192	The Butcher		53.16	1894
2	3193	The Butcher	Support		
2	3193	The Butcher	Melee Assassin		
2	3193	The Butcher	Melee Assassin		
2	3193	The Butcher	Melee Assassin		
2	3193	The Butcher	Healer		
1	3193	The Butcher		53.13	166
2	3194	The Butcher	Melee Assassin		
2	3194	The Butcher	Bruiser		
2	3194	The Butcher	Healer		
2	3194	The Butcher	Ranged Assassin		
2	3194	The Butcher	Ranged Assassin		
1	3194	The Butcher		52.47	14307
2	3195	The Butcher	Support		
2	3195	The Butcher	Melee Assassin		
